Time (s),CH1,CH2
-0.0010204044486104024,-0.1834375,-0.1834375
-0.0010200044468665333,0.20125,0.20125
-0.0010196044451226641,-0.1834375,-0.1834375
-0.001019204443378795,0.2009375,0.2009375
-0.0010188044416349258,-0.18265625,-0.18265625
-0.0010184044398910566,0.2009375,0.2009375
-0.0010180044381471875,-0.18203125,-0.18203125
-0.0010176044364033183,0.2009375,0.2009375
-0.0010172044346594491,-0.18171875,-0.18171875
-0.00101680443291558,0.20015625,0.20015625
-0.0010164044311717108,-0.18171875,-0.18171875
-0.0010160044294278416,0.19968750000000002,0.19968750000000002
-0.0010156044276839725,-0.18109375,-0.18109375
-0.0010152044259401033,0.19984375000000001,0.19984375000000001
-0.0010148044241962341,-0.1809375,-0.1809375
-0.001014404422452365,0.19984375000000001,0.19984375000000001
-0.0010140044207084958,-0.1809375,-0.1809375
-0.0010136044189646266,0.19859375,0.19859375
-0.0010132044172207575,-0.18046875,-0.18046875
-0.0010128044154768883,0.198125,0.198125
-0.0010124044137330192,-0.18015625,-0.18015625
-0.00101200441198915,0.198125,0.198125
-0.0010116044102452808,-0.1796875,-0.1796875
-0.0010112044085014117,0.19765625,0.19765625
-0.0010108044067575425,-0.17953125,-0.17953125
-0.0010104044050136733,0.19734375,0.19734375
-0.0010100044032698042,-0.179375,-0.179375
-0.001009604401525935,0.19703125,0.19703125
-0.0010092043997820658,-0.1784375,-0.1784375
-0.0010088043980381967,0.19671875,0.19671875
-0.0010084043962943275,-0.17828125,-0.17828125
-0.0010080043945504583,0.19593750000000001,0.19593750000000001
-0.0010076043928065892,-0.17796875,-0.17796875
-0.00100720439106272,0.19515625,0.19515625
-0.0010068043893188508,-0.1778125,-0.1778125
-0.0010064043875749817,0.19546875,0.19546875
-0.0010060043858311125,-0.1775,-0.1775
-0.0010056043840872434,0.19515625,0.19515625
-0.0010052043823433742,-0.176875,-0.176875
-0.001004804380599505,0.1940625,0.1940625
-0.0010044043788556359,-0.17640625000000001,-0.17640625000000001
-0.0010040043771117667,0.1940625,0.1940625
-0.0010036043753678975,-0.17609375,-0.17609375
-0.0010032043736240284,0.19359375,0.19359375
-0.0010028043718801592,-0.17578125,-0.17578125
-0.00100240437013629,0.19296875,0.19296875
-0.0010020043683924209,-0.17546875,-0.17546875
-0.0010016043666485517,0.1928125,0.1928125
-0.0010012043649046825,-0.17484375,-0.17484375
-0.0010008043631608134,0.19203125000000001,0.19203125000000001
-0.0010004043614169442,-0.174375,-0.174375
-0.001000004359673075,0.1921875,0.1921875
-0.0009996043579292059,-0.17453125,-0.17453125
-0.0009992043561853367,0.19187500000000002,0.19187500000000002
-0.0009988043544414676,-0.17375000000000002,-0.17375000000000002
-0.0009984043526975984,0.19109375,0.19109375
-0.0009980043509537292,-0.1734375,-0.1734375
-0.00099760434920986,0.19062500000000002,0.19062500000000002
-0.0009972043474659909,-0.1734375,-0.1734375
-0.0009968043457221217,0.1903125,0.1903125
-0.0009964043439782526,-0.1728125,-0.1728125
-0.0009960043422343834,0.19046875,0.19046875
-0.0009956043404905142,-0.17250000000000001,-0.17250000000000001
-0.000995204338746645,0.19015625,0.19015625
-0.000994804337002776,-0.1721875,-0.1721875
-0.0009944043352589067,0.18937500000000002,0.18937500000000002
-0.0009940043335150376,-0.1721875,-0.1721875
-0.0009936043317711684,0.1890625,0.1890625
-0.0009932043300272992,-0.17203125,-0.17203125
-0.00099280432828343,0.1884375,0.1884375
-0.000992404326539561,-0.17140625,-0.17140625
-0.0009920043247956918,0.18796875000000002,0.18796875000000002
-0.0009916043230518226,-0.1709375,-0.1709375
-0.0009912043213079534,0.18796875000000002,0.18796875000000002
-0.0009908043195640843,-0.17046875,-0.17046875
-0.000990404317820215,0.1875,0.1875
-0.000990004316076346,-0.1696875,-0.1696875
-0.0009896043143324768,0.18734375,0.18734375
-0.0009892043125886076,-0.16984375000000002,-0.16984375000000002
-0.0009888043108447384,0.18671875000000002,0.18671875000000002
-0.0009884043091008693,-0.1696875,-0.1696875
-0.000988004307357,0.1859375,0.1859375
-0.000987604305613131,-0.169375,-0.169375
-0.0009872043038692618,0.18609375,0.18609375
-0.0009868043021253926,-0.16890625,-0.16890625
-0.0009864043003815234,0.185,0.185
-0.0009860042986376543,-0.16796875,-0.16796875
-0.0009856042968937851,0.18421875000000001,0.18421875000000001
-0.000985204295149916,-0.168125,-0.168125
-0.0009848042934060468,0.184375,0.184375
-0.0009844042916621776,-0.16796875,-0.16796875
-0.0009840042899183085,0.18421875000000001,0.18421875000000001
-0.0009836042881744393,-0.166875,-0.166875
-0.0009832042864305701,0.18359375,0.18359375
-0.000982804284686701,-0.166875,-0.166875
-0.0009824042829428318,0.18296875,0.18296875
-0.0009820042811989626,-0.16671875,-0.16671875
-0.0009816042794550935,0.18296875,0.18296875
-0.0009812042777112243,-0.16593750000000002,-0.16593750000000002
-0.0009808042759673551,0.18265625,0.18265625
-0.000980404274223486,-0.16609375,-0.16609375
-0.0009800042724796168,0.18234375,0.18234375
-0.0009796042707357476,-0.16578125,-0.16578125
-0.0009792042689918785,0.18156250000000002,0.18156250000000002
-0.0009788042672480093,-0.16421875,-0.16421875
-0.0009784042655041402,0.18125,0.18125
-0.000978004263760271,-0.16421875,-0.16421875
-0.0009776042620164018,0.18109375,0.18109375
-0.0009772042602725327,-0.16421875,-0.16421875
-0.0009768042585286635,0.18031250000000001,0.18031250000000001
-0.0009764042567847943,-0.16375,-0.16375
-0.0009760042550409252,0.17984375,0.17984375
-0.000975604253297056,-0.16390625,-0.16390625
-0.0009752042515531868,0.18015625,0.18015625
-0.0009748042498093177,-0.1634375,-0.1634375
-0.0009744042480654485,0.17953125,0.17953125
-0.0009740042463215793,-0.1625,-0.1625
-0.0009736042445777102,0.179375,0.179375
-0.000973204242833841,-0.1625,-0.1625
-0.0009728042410899718,0.17875,0.17875
-0.0009724042393461027,-0.16234375,-0.16234375
-0.0009720042376022335,0.17765625000000002,0.17765625000000002
-0.0009716042358583644,-0.1615625,-0.1615625
-0.0009712042341144952,0.17765625000000002,0.17765625000000002
-0.000970804232370626,-0.16125,-0.16125
-0.0009704042306267569,0.1778125,0.1778125
-0.0009700042288828877,-0.16109375,-0.16109375
-0.0009696042271390185,0.176875,0.176875
-0.0009692042253951494,-0.16078125000000001,-0.16078125000000001
-0.0009688042236512802,0.17640625000000001,0.17640625000000001
-0.000968404221907411,-0.16015625,-0.16015625
-0.0009680042201635419,0.1759375,0.1759375
-0.0009676042184196727,-0.15953125,-0.15953125
-0.0009672042166758035,0.17609375,0.17609375
-0.0009668042149319344,-0.1590625,-0.1590625
-0.0009664042131880652,0.17609375,0.17609375
-0.000966004211444196,-0.1590625,-0.1590625
-0.0009656042097003269,0.17515625,0.17515625
-0.0009652042079564577,-0.15875,-0.15875
-0.0009648042062125886,0.17421875,0.17421875
-0.0009644042044687194,-0.15812500000000002,-0.15812500000000002
-0.0009640042027248502,0.1740625,0.1740625
-0.0009636042009809811,-0.1578125,-0.1578125
-0.0009632041992371119,0.1734375,0.1734375
-0.0009628041974932427,-0.15734375,-0.15734375
-0.0009624041957493736,0.1728125,0.1728125
-0.0009620041940055044,-0.15671875,-0.15671875
-0.0009616041922616352,0.1721875,0.1721875
-0.0009612041905177661,-0.1565625,-0.1565625
-0.0009608041887738969,0.17234375,0.17234375
-0.0009604041870300277,-0.15609375,-0.15609375
-0.0009600041852861586,0.17250000000000001,0.17250000000000001
-0.0009596041835422894,-0.15625,-0.15625
-0.0009592041817984202,0.17171875,0.17171875
-0.0009588041800545511,-0.1559375,-0.1559375
-0.0009584041783106819,0.17125,0.17125
-0.0009580041765668128,-0.155,-0.155
-0.0009576041748229436,0.17078125,0.17078125
-0.0009572041730790744,-0.1546875,-0.1546875
-0.0009568041713352053,0.17046875,0.17046875
-0.0009564041695913361,-0.154375,-0.154375
-0.0009560041678474669,0.17015625,0.17015625
-0.0009556041661035978,-0.15390625,-0.15390625
-0.0009552041643597286,0.169375,0.169375
-0.0009548041626158594,-0.15390625,-0.15390625
-0.0009544041608719903,0.16890625,0.16890625
-0.0009540041591281211,-0.153125,-0.153125
-0.0009536041573842519,0.16890625,0.16890625
-0.0009532041556403828,-0.15234375,-0.15234375
-0.0009528041538965136,0.1684375,0.1684375
-0.0009524041521526444,-0.15265625,-0.15265625
-0.0009520041504087753,0.16796875,0.16796875
-0.0009516041486649061,-0.15234375,-0.15234375
-0.000951204146921037,0.1675,0.1675
-0.0009508041451771678,-0.151875,-0.151875
-0.0009504041434332986,0.16703125,0.16703125
-0.0009500041416894295,-0.15140625,-0.15140625
-0.0009496041399455603,0.16703125,0.16703125
-0.0009492041382016911,-0.15109375,-0.15109375
-0.000948804136457822,0.16640625,0.16640625
-0.0009484041347139528,-0.15078125,-0.15078125
-0.0009480041329700836,0.165625,0.165625
-0.0009476041312262145,-0.1509375,-0.1509375
-0.0009472041294823453,0.16546875,0.16546875
-0.0009468041277384761,-0.15015625,-0.15015625
-0.000946404125994607,0.16468750000000001,0.16468750000000001
-0.0009460041242507378,-0.149375,-0.149375
-0.0009456041225068686,0.16453125,0.16453125
-0.0009452041207629995,-0.149375,-0.149375
-0.0009448041190191303,0.164375,0.164375
-0.0009444041172752612,-0.14906250000000001,-0.14906250000000001
-0.000944004115531392,0.16375,0.16375
-0.0009436041137875228,-0.1484375,-0.1484375
-0.0009432041120436537,0.16328125000000002,0.16328125000000002
-0.0009428041102997845,-0.148125,-0.148125
-0.0009424041085559153,0.1628125,0.1628125
-0.0009420041068120462,-0.14765625000000002,-0.14765625000000002
-0.000941604105068177,0.16234375,0.16234375
-0.0009412041033243078,-0.14765625000000002,-0.14765625000000002
-0.0009408041015804387,0.1621875,0.1621875
-0.0009404040998365695,-0.14734375,-0.14734375
-0.0009400040980927003,0.1615625,0.1615625
-0.0009396040963488312,-0.14640625000000002,-0.14640625000000002
-0.000939204094604962,0.1609375,0.1609375
-0.0009388040928610928,-0.14609375,-0.14609375
-0.0009384040911172237,0.160625,0.160625
-0.0009380040893733545,-0.145625,-0.145625
-0.0009376040876294854,0.16015625,0.16015625
-0.0009372040858856162,-0.145,-0.145
-0.000936804084141747,0.16015625,0.16015625
-0.0009364040823978779,-0.14515625000000001,-0.14515625000000001
-0.0009360040806540087,0.15921875,0.15921875
-0.0009356040789101395,-0.14484375,-0.14484375
-0.0009352040771662704,0.15875,0.15875
-0.0009348040754224012,-0.14421875,-0.14421875
-0.000934404073678532,0.15875,0.15875
-0.0009340040719346629,-0.1440625,-0.1440625
-0.0009336040701907937,0.1584375,0.1584375
-0.0009332040684469245,-0.14390625,-0.14390625
-0.0009328040667030554,0.15812500000000002,0.15812500000000002
-0.0009324040649591862,-0.1434375,-0.1434375
-0.000932004063215317,0.1575,0.1575
-0.0009316040614714479,-0.1428125,-0.1428125
-0.0009312040597275787,0.15734375,0.15734375
-0.0009308040579837096,-0.14250000000000002,-0.14250000000000002
-0.0009304040562398404,0.15687500000000001,0.15687500000000001
-0.0009300040544959712,-0.14203125,-0.14203125
-0.0009296040527521021,0.15640625,0.15640625
-0.0009292040510082329,-0.14125000000000001,-0.14125000000000001
-0.0009288040492643637,0.15609375,0.15609375
-0.0009284040475204946,-0.1409375,-0.1409375
-0.0009280040457766254,0.1553125,0.1553125
-0.0009276040440327562,-0.1409375,-0.1409375
-0.0009272040422888871,0.1546875,0.1546875
-0.0009268040405450179,-0.14046875,-0.14046875
-0.0009264040388011487,0.15484375,0.15484375
-0.0009260040370572796,-0.1403125,-0.1403125
-0.0009256040353134104,0.154375,0.154375
-0.0009252040335695412,-0.1403125,-0.1403125
-0.0009248040318256721,0.15390625,0.15390625
-0.0009244040300818029,-0.139375,-0.139375
-0.0009240040283379338,0.1534375,0.1534375
-0.0009236040265940646,-0.13859375000000002,-0.13859375000000002
-0.0009232040248501954,0.15296875000000001,0.15296875000000001
-0.0009228040231063263,-0.1390625,-0.1390625
-0.0009224040213624571,0.1528125,0.1528125
-0.0009220040196185879,-0.1384375,-0.1384375
-0.0009216040178747188,0.15203125,0.15203125
-0.0009212040161308496,-0.13765625,-0.13765625
-0.0009208040143869804,0.15125,0.15125
-0.0009204040126431113,-0.1375,-0.1375
-0.0009200040108992421,0.15125,0.15125
-0.0009196040091553729,-0.13734375000000001,-0.13734375000000001
-0.0009192040074115038,0.150625,0.150625
-0.0009188040056676346,-0.1365625,-0.1365625
-0.0009184040039237654,0.15,0.15
-0.0009180040021798963,-0.13640625,-0.13640625
-0.0009176040004360271,0.14953125,0.14953125
-0.000917203998692158,-0.13625,-0.13625
-0.0009168039969482888,0.1496875,0.1496875
-0.0009164039952044196,-0.1353125,-0.1353125
-0.0009160039934605505,0.14906250000000001,0.14906250000000001
-0.0009156039917166813,-0.13515625,-0.13515625
-0.0009152039899728121,0.14859375,0.14859375
-0.000914803988228943,-0.1353125,-0.1353125
-0.0009144039864850738,0.1484375,0.1484375
-0.0009140039847412046,-0.13453125,-0.13453125
-0.0009136039829973355,0.14796875,0.14796875
-0.0009132039812534663,-0.13390625,-0.13390625
-0.0009128039795095971,0.14796875,0.14796875
-0.000912403977765728,-0.1340625,-0.1340625
-0.0009120039760218588,0.1475,0.1475
-0.0009116039742779896,-0.13359375,-0.13359375
-0.0009112039725341205,0.14703125,0.14703125
-0.0009108039707902513,-0.13328125,-0.13328125
-0.0009104039690463822,0.146875,0.146875
-0.000910003967302513,-0.13328125,-0.13328125
-0.0009096039655586438,0.14640625000000002,0.14640625000000002
-0.0009092039638147747,-0.1325,-0.1325
-0.0009088039620709055,0.14578125,0.14578125
-0.0009084039603270363,-0.1321875,-0.1321875
-0.0009080039585831672,0.145625,0.145625
-0.000907603956839298,-0.131875,-0.131875
-0.0009072039550954288,0.1446875,0.1446875
-0.0009068039533515597,-0.13109375,-0.13109375
-0.0009064039516076905,0.144375,0.144375
-0.0009060039498638213,-0.13046875,-0.13046875
-0.0009056039481199522,0.1446875,0.1446875
-0.000905203946376083,-0.1309375,-0.1309375
-0.0009048039446322138,0.14375000000000002,0.14375000000000002
-0.0009044039428883447,-0.13046875,-0.13046875
-0.0009040039411444755,0.1434375,0.1434375
-0.0009036039394006064,-0.12984375,-0.12984375
-0.0009032039376567372,0.143125,0.143125
-0.000902803935912868,-0.1296875,-0.1296875
-0.0009024039341689989,0.14250000000000002,0.14250000000000002
-0.0009020039324251297,-0.129375,-0.129375
-0.0009016039306812605,0.1421875,0.1421875
-0.0009012039289373914,-0.1284375,-0.1284375
-0.0009008039271935222,0.1421875,0.1421875
-0.000900403925449653,-0.128125,-0.128125
-0.0009000039237057839,0.14125000000000001,0.14125000000000001
-0.0008996039219619147,-0.12859375,-0.12859375
-0.0008992039202180455,0.1403125,0.1403125
-0.0008988039184741764,-0.12796875,-0.12796875
-0.0008984039167303072,0.14,0.14
-0.000898003914986438,-0.12703125,-0.12703125
-0.0008976039132425689,0.13984375000000002,0.13984375000000002
-0.0008972039114986997,-0.12703125,-0.12703125
-0.0008968039097548306,0.13953125,0.13953125
-0.0008964039080109614,-0.12687500000000002,-0.12687500000000002
-0.0008960039062670922,0.13953125,0.13953125
-0.0008956039045232231,-0.1265625,-0.1265625
-0.0008952039027793539,0.139375,0.139375
-0.0008948039010354847,-0.12625,-0.12625
-0.0008944038992916156,0.13875,0.13875
-0.0008940038975477464,-0.12562500000000001,-0.12562500000000001
-0.0008936038958038772,0.1378125,0.1378125
-0.0008932038940600081,-0.1253125,-0.1253125
-0.0008928038923161389,0.13765625,0.13765625
-0.0008924038905722697,-0.1253125,-0.1253125
-0.0008920038888284006,0.1378125,0.1378125
-0.0008916038870845314,-0.12453125,-0.12453125
-0.0008912038853406622,0.136875,0.136875
-0.0008908038835967931,-0.12390625000000001,-0.12390625000000001
-0.0008904038818529239,0.1365625,0.1365625
-0.0008900038801090548,-0.12359375,-0.12359375
-0.0008896038783651856,0.13640625,0.13640625
-0.0008892038766213164,-0.12328125000000001,-0.12328125000000001
-0.0008888038748774473,0.13578125,0.13578125
-0.0008884038731335781,-0.1228125,-0.1228125
-0.0008880038713897089,0.1353125,0.1353125
-0.0008876038696458398,-0.12234375,-0.12234375
-0.0008872038679019706,0.1353125,0.1353125
-0.0008868038661581014,-0.12234375,-0.12234375
-0.0008864038644142323,0.135,0.135
-0.0008860038626703631,-0.1221875,-0.1221875
-0.0008856038609264939,0.134375,0.134375
-0.0008852038591826248,-0.12171875,-0.12171875
-0.0008848038574387556,0.13375,0.13375
-0.0008844038556948864,-0.12140625000000001,-0.12140625000000001
-0.0008840038539510173,0.13296875,0.13296875
-0.0008836038522071481,-0.1209375,-0.1209375
-0.000883203850463279,0.13296875,0.13296875
-0.0008828038487194098,-0.12046875,-0.12046875
-0.0008824038469755406,0.133125,0.133125
-0.0008820038452316715,-0.12015625,-0.12015625
-0.0008816038434878023,0.1321875,0.1321875
-0.0008812038417439331,-0.11984375,-0.11984375
-0.000880803840000064,0.1315625,0.1315625
-0.0008804038382561948,-0.1196875,-0.1196875
-0.0008800038365123256,0.13171875,0.13171875
-0.0008796038347684565,-0.1190625,-0.1190625
-0.0008792038330245873,0.13140625,0.13140625
-0.0008788038312807181,-0.11875000000000001,-0.11875000000000001
-0.000878403829536849,0.13078125000000002,0.13078125000000002
-0.0008780038277929798,-0.1184375,-0.1184375
-0.0008776038260491106,0.13015625,0.13015625
-0.0008772038243052415,-0.11828125,-0.11828125
-0.0008768038225613723,0.13,0.13
-0.0008764038208175032,-0.11812500000000001,-0.11812500000000001
-0.000876003819073634,0.1296875,0.1296875
-0.0008756038173297648,-0.11734375,-0.11734375
-0.0008752038155858957,0.12921875,0.12921875
-0.0008748038138420265,-0.11671875,-0.11671875
-0.0008744038120981573,0.12921875,0.12921875
-0.0008740038103542882,-0.11671875,-0.11671875
-0.000873603808610419,0.12859375,0.12859375
-0.0008732038068665498,-0.11640625,-0.11640625
-0.0008728038051226807,0.1278125,0.1278125
-0.0008724038033788115,-0.1159375,-0.1159375
-0.0008720038016349423,0.1278125,0.1278125
-0.0008716037998910732,-0.115625,-0.115625
-0.000871203798147204,0.1278125,0.1278125
-0.0008708037964033348,-0.1153125,-0.1153125
-0.0008704037946594657,0.12703125,0.12703125
-0.0008700037929155965,-0.11484375000000001,-0.11484375000000001
-0.0008696037911717274,0.1265625,0.1265625
-0.0008692037894278582,-0.1146875,-0.1146875
-0.000868803787683989,0.12625,0.12625
-0.0008684037859401199,-0.114375,-0.114375
-0.0008680037841962507,0.12671875,0.12671875
-0.0008676037824523815,-0.1140625,-0.1140625
-0.0008672037807085124,0.12578125,0.12578125
-0.0008668037789646432,-0.11390625,-0.11390625
-0.000866403777220774,0.12484375,0.12484375
-0.0008660037754769049,-0.1134375,-0.1134375
-0.0008656037737330357,0.1253125,0.1253125
-0.0008652037719891665,-0.113125,-0.113125
-0.0008648037702452974,0.1246875,0.1246875
-0.0008644037685014282,-0.113125,-0.113125
-0.000864003766757559,0.124375,0.124375
-0.0008636037650136899,-0.1125,-0.1125
-0.0008632037632698207,0.1240625,0.1240625
-0.0008628037615259516,-0.1121875,-0.1121875
-0.0008624037597820824,0.12328125000000001,0.12328125000000001
-0.0008620037580382132,-0.111875,-0.111875
-0.0008616037562943441,0.123125,0.123125
-0.0008612037545504749,-0.11140625,-0.11140625
-0.0008608037528066057,0.12265625000000001,0.12265625000000001
-0.0008604037510627366,-0.11125,-0.11125
-0.0008600037493188674,0.1221875,0.1221875
-0.0008596037475749982,-0.11093750000000001,-0.11093750000000001
-0.0008592037458311291,0.12203125000000001,0.12203125000000001
-0.0008588037440872599,-0.11078125,-0.11078125
-0.0008584037423433907,0.12140625000000001,0.12140625000000001
-0.0008580037405995216,-0.11031250000000001,-0.11031250000000001
-0.0008576037388556524,0.12109375,0.12109375
-0.0008572037371117832,-0.11,-0.11
-0.0008568037353679141,0.12109375,0.12109375
-0.0008564037336240449,-0.11015625,-0.11015625
-0.0008560037318801758,0.1203125,0.1203125
-0.0008556037301363066,-0.10921875,-0.10921875
-0.0008552037283924374,0.12015625,0.12015625
-0.0008548037266485683,-0.10890625,-0.10890625
-0.0008544037249046991,0.12,0.12
-0.0008540037231608299,-0.10875,-0.10875
-0.0008536037214169608,0.1196875,0.1196875
-0.0008532037196730916,-0.10796875,-0.10796875
-0.0008528037179292224,0.11921875,0.11921875
-0.0008524037161853533,-0.108125,-0.108125
-0.0008520037144414841,0.1190625,0.1190625
-0.0008516037126976149,-0.1078125,-0.1078125
-0.0008512037109537458,0.1190625,0.1190625
-0.0008508037092098766,-0.1071875,-0.1071875
-0.0008504037074660074,0.1184375,0.1184375
-0.0008500037057221383,-0.10734375,-0.10734375
-0.0008496037039782691,0.11750000000000001,0.11750000000000001
-0.0008492037022344,-0.106875,-0.106875
-0.0008488037004905308,0.11765625,0.11765625
-0.0008484036987466616,-0.10625,-0.10625
-0.0008480036970027925,0.11765625,0.11765625
-0.0008476036952589233,-0.10609375,-0.10609375
-0.0008472036935150541,0.116875,0.116875
-0.000846803691771185,-0.1059375,-0.1059375
-0.0008464036900273158,0.1165625,0.1165625
-0.0008460036882834466,-0.10546875,-0.10546875
-0.0008456036865395775,0.11625,0.11625
-0.0008452036847957083,-0.10515625,-0.10515625
-0.0008448036830518391,0.1159375,0.1159375
-0.00084440368130797,-0.10515625,-0.10515625
-0.0008440036795641008,0.115625,0.115625
-0.0008436036778202316,-0.10484375,-0.10484375
-0.0008432036760763625,0.11515625,0.11515625
-0.0008428036743324933,-0.10421875,-0.10421875
-0.0008424036725886242,0.115,0.115
-0.000842003670844755,-0.10453125,-0.10453125
-0.0008416036691008858,0.114375,0.114375
-0.0008412036673570167,-0.10375000000000001,-0.10375000000000001
-0.0008408036656131475,0.1140625,0.1140625
-0.0008404036638692783,-0.10328125,-0.10328125
-0.0008400036621254092,0.11421875000000001,0.11421875000000001
-0.00083960366038154,-0.10296875,-0.10296875
-0.0008392036586376708,0.11390625,0.11390625
-0.0008388036568938017,-0.1028125,-0.1028125
-0.0008384036551499325,0.11296875,0.11296875
-0.0008380036534060633,-0.10296875,-0.10296875
-0.0008376036516621942,0.113125,0.113125
-0.000837203649918325,-0.10250000000000001,-0.10250000000000001
-0.0008368036481744558,0.11265625,0.11265625
-0.0008364036464305867,-0.10234375,-0.10234375
-0.0008360036446867175,0.11203125,0.11203125
-0.0008356036429428484,-0.10187500000000001,-0.10187500000000001
-0.0008352036411989792,0.11203125,0.11203125
-0.00083480363945511,-0.1009375,-0.1009375
-0.0008344036377112409,0.11156250000000001,0.11156250000000001
-0.0008340036359673717,-0.10078125,-0.10078125
-0.0008336036342235025,0.11078125,0.11078125
-0.0008332036324796334,-0.100625,-0.100625
-0.0008328036307357642,0.11093750000000001,0.11093750000000001
-0.000832403628991895,-0.1003125,-0.1003125
-0.0008320036272480259,0.11046875,0.11046875
-0.0008316036255041567,-0.1,-0.1
-0.0008312036237602875,0.11,0.11
-0.0008308036220164184,-0.09984375000000001,-0.09984375000000001
-0.0008304036202725492,0.10984375,0.10984375
-0.00083000361852868,-0.09984375000000001,-0.09984375000000001
-0.0008296036167848109,0.10984375,0.10984375
-0.0008292036150409417,-0.099375,-0.099375
-0.0008288036132970726,0.10953125,0.10953125
-0.0008284036115532034,-0.0990625,-0.0990625
-0.0008280036098093342,0.10921875,0.10921875
-0.0008276036080654651,-0.09890625,-0.09890625
-0.0008272036063215959,0.10890625,0.10890625
-0.0008268036045777267,-0.09875,-0.09875
-0.0008264036028338576,0.10828125,0.10828125
-0.0008260036010899884,-0.09875,-0.09875
-0.0008256035993461192,0.1084375,0.1084375
-0.0008252035976022501,-0.09875,-0.09875
-0.0008248035958583809,0.1078125,0.1078125
-0.0008244035941145117,-0.098125,-0.098125
-0.0008240035923706426,0.1075,0.1075
-0.0008236035906267734,-0.09734375,-0.09734375
-0.0008232035888829042,0.1075,0.1075
-0.0008228035871390351,-0.09734375,-0.09734375
-0.0008224035853951659,0.1071875,0.1071875
-0.0008220035836512968,-0.0975,-0.0975
-0.0008216035819074276,0.1065625,0.1065625
-0.0008212035801635584,-0.09625,-0.09625
-0.0008208035784196893,0.10609375,0.10609375
-0.0008204035766758201,-0.09609375,-0.09609375
-0.0008200035749319509,0.1059375,0.1059375
-0.0008196035731880818,-0.09640625,-0.09640625
-0.0008192035714442126,0.10609375,0.10609375
-0.0008188035697003434,-0.09593750000000001,-0.09593750000000001
-0.0008184035679564743,0.10578125000000001,0.10578125000000001
-0.0008180035662126051,-0.09593750000000001,-0.09593750000000001
-0.0008176035644687359,0.10515625,0.10515625
-0.0008172035627248668,-0.09546875,-0.09546875
-0.0008168035609809976,0.10484375,0.10484375
-0.0008164035592371284,-0.09484375,-0.09484375
-0.0008160035574932593,0.10453125,0.10453125
-0.0008156035557493901,-0.09484375,-0.09484375
-0.000815203554005521,0.10421875,0.10421875
-0.0008148035522616518,-0.09468750000000001,-0.09468750000000001
-0.0008144035505177826,0.104375,0.104375
-0.0008140035487739135,-0.09406250000000001,-0.09406250000000001
-0.0008136035470300443,0.10421875,0.10421875
-0.0008132035452861751,-0.09421875,-0.09421875
-0.000812803543542306,0.1034375,0.1034375
-0.0008124035417984368,-0.09375,-0.09375
-0.0008120035400545676,0.1034375,0.1034375
-0.0008116035383106985,-0.0934375,-0.0934375
-0.0008112035365668293,0.1034375,0.1034375
-0.0008108035348229601,-0.0934375,-0.0934375
-0.000810403533079091,0.10250000000000001,0.10250000000000001
-0.0008100035313352218,-0.09328125,-0.09328125
-0.0008096035295913526,0.10234375,0.10234375
-0.0008092035278474835,-0.0925,-0.0925
-0.0008088035261036143,0.10234375,0.10234375
-0.0008084035243597452,-0.09203125,-0.09203125
-0.000808003522615876,0.1021875,0.1021875
-0.0008076035208720068,-0.09203125,-0.09203125
-0.0008072035191281377,0.10171875,0.10171875
-0.0008068035173842685,-0.09171875,-0.09171875
-0.0008064035156403993,0.10125,0.10125
-0.0008060035138965302,-0.091875,-0.091875
-0.000805603512152661,0.1015625,0.1015625
-0.0008052035104087918,-0.091875,-0.091875
-0.0008048035086649227,0.10109375,0.10109375
-0.0008044035069210535,-0.09140625000000001,-0.09140625000000001
-0.0008040035051771843,0.10015625,0.10015625
-0.0008036035034333152,-0.09109375,-0.09109375
-0.000803203501689446,0.10078125,0.10078125
-0.0008028034999455768,-0.0909375,-0.0909375
-0.0008024034982017077,0.10078125,0.10078125
-0.0008020034964578385,-0.09078125000000001,-0.09078125000000001
-0.0008016034947139694,0.1,0.1
-0.0008012034929701002,-0.0903125,-0.0903125
-0.000800803491226231,0.1003125,0.1003125
-0.0008004034894823619,-0.09015625000000001,-0.09015625000000001
-0.0008000034877384927,0.0996875,0.0996875
-0.0007996034859946235,-0.09015625000000001,-0.09015625000000001
-0.0007992034842507544,0.099375,0.099375
-0.0007988034825068852,-0.08984375,-0.08984375
-0.000798403480763016,0.099375,0.099375
-0.0007980034790191469,-0.08953125,-0.08953125
-0.0007976034772752777,0.0984375,0.0984375
-0.0007972034755314085,-0.08921875,-0.08921875
-0.0007968034737875394,0.0984375,0.0984375
-0.0007964034720436702,-0.08890625,-0.08890625
-0.000796003470299801,0.09828125,0.09828125
-0.0007956034685559319,-0.08890625,-0.08890625
-0.0007952034668120627,0.0978125,0.0978125
-0.0007948034650681936,-0.0884375,-0.0884375
-0.0007944034633243244,0.09765625,0.09765625
-0.0007940034615804552,-0.08828125,-0.08828125
-0.0007936034598365861,0.0971875,0.0971875
-0.0007932034580927169,-0.08796875,-0.08796875
-0.0007928034563488477,0.0971875,0.0971875
-0.0007924034546049786,-0.08750000000000001,-0.08750000000000001
-0.0007920034528611094,0.0975,0.0975
-0.0007916034511172402,-0.08765625,-0.08765625
-0.0007912034493733711,0.09703125,0.09703125
-0.0007908034476295019,-0.08734375,-0.08734375
-0.0007904034458856327,0.09625,0.09625
